temps(ms),iterations,C,alpha,nombre d'enfants,simulations noeud racine,simulations noeud enfant sélectionné,position noeud racine,position noeud enfant sélectionné,recompenses,
100,11083,3.0,0.4,125,11083,90,0.25304711818923786,0.9908672431597276,140.0,
100,9727,3.0,0.4,119,9727,166,0.0,0.6918135623765025,70.0,
100,10963,3.0,0.4,124,10963,91,0.6918135623765025,0.9423028203095012,140.0,
100,9636,3.0,0.4,118,9636,164,0.0,0.44474334895198087,70.0,
100,10844,3.0,0.4,124,10844,89,0.44474334895198087,0.8251854942785632,140.0,
100,9337,3.0,0.4,117,9337,162,0.0,0.0980110206908309,70.0,
100,11138,3.0,0.4,125,11138,90,0.0980110206908309,0.20728774017734763,140.0,
100,9452,3.0,0.4,117,9452,162,0.0,0.46407604050597373,70.0,
100,11035,3.0,0.4,125,11035,91,0.46407604050597373,0.6835633689129501,140.0,
100,9674,3.0,0.4,118,9674,164,0.0,0.025326286429968592,70.0,
100,11126,3.0,0.4,125,11126,90,0.025326286429968592,0.2818147553060326,140.0,
100,9367,3.0,0.4,117,9367,162,0.0,0.6647055359533769,70.0,
100,11050,3.0,0.4,125,11050,91,0.6647055359533769,0.7929236340075225,140.0,
100,9513,3.0,0.4,118,9513,164,0.0,0.4224964094695093,70.0,
100,10870,3.0,0.4,124,10870,89,0.4224964094695093,0.43156307352790035,140.0,
100,9551,3.0,0.4,118,9551,164,0.0,0.7469271494030049,70.0,
100,10984,3.0,0.4,125,10984,92,0.7469271494030049,1.728489348281212,170.0,
100,9424,3.0,0.4,117,9424,162,0.0,0.9278249945401369,70.0,
100,10990,3.0,0.4,125,10990,92,0.9278249945401369,1.816250200175924,170.0,
100,9848,3.0,0.4,119,9848,166,0.0,0.874819617566058,70.0,
100,10862,3.0,0.4,124,10862,91,0.874819617566058,1.8686257021367485,170.0,
100,9555,3.0,0.4,118,9555,164,0.0,0.5598989692593404,70.0,
100,10894,3.0,0.4,124,10894,90,0.5598989692593404,0.9372750502314816,140.0,
100,9532,3.0,0.4,118,9532,164,0.0,0.5498657877750853,70.0,
100,11002,3.0,0.4,125,11002,91,0.5498657877750853,0.9651407218195036,140.0,
100,9723,3.0,0.4,119,9723,166,0.0,0.4396029481177687,70.0,
100,11005,3.0,0.4,125,11005,90,0.4396029481177687,0.5676504655332524,140.0,
100,9772,3.0,0.4,119,9772,166,0.0,0.58410207439982,70.0,
100,11001,3.0,0.4,125,11001,91,0.58410207439982,0.9215841335881126,140.0,
100,9330,3.0,0.4,117,9330,162,0.0,0.8584273713505975,70.0,
100,10943,3.0,0.4,124,10943,92,0.8584273713505975,1.7515668564232139,170.0,
100,9444,3.0,0.4,117,9444,162,0.0,0.2452612951652915,70.0,
100,11067,3.0,0.4,125,11067,90,0.2452612951652915,0.548447921426676,140.0,
100,9439,3.0,0.4,117,9439,162,0.0,0.4041366109309079,70.0,
100,10888,3.0,0.4,124,10888,89,0.4041366109309079,0.7294216796638633,140.0,
100,9526,3.0,0.4,118,9526,164,0.0,0.27552571865222464,70.0,
100,10855,3.0,0.4,124,10855,89,0.27552571865222464,0.5391009570922444,140.0,
100,9309,3.0,0.4,117,9309,162,0.0,0.05812763399975296,70.0,
100,11140,3.0,0.4,125,11140,90,0.05812763399975296,0.5596001389765176,140.0,
100,9448,3.0,0.4,117,9448,162,0.0,0.8003221372844009,70.0,
100,11058,3.0,0.4,125,11058,92,0.8003221372844009,1.767459636529983,170.0,
100,9433,3.0,0.4,117,9433,162,0.0,0.6192582393106638,70.0,
100,11022,3.0,0.4,125,11022,91,0.6192582393106638,0.8303078154219655,140.0,
100,9326,3.0,0.4,117,9326,162,0.0,0.9261072480161271,70.0,
100,10932,3.0,0.4,124,10932,91,0.9261072480161271,1.845447601575282,170.0,
100,9599,3.0,0.4,118,9599,164,0.0,0.07588848376671076,70.0,
100,11091,3.0,0.4,125,11091,89,0.07588848376671076,0.4554008696004891,140.0,
100,9851,3.0,0.4,119,9851,166,0.0,0.02840805676187408,70.0,
100,11209,3.0,0.4,126,11209,90,0.02840805676187408,0.6357284262737833,140.0,
100,9557,3.0,0.4,118,9557,164,0.0,0.3528304754414151,70.0,
100,10898,3.0,0.4,124,10898,89,0.3528304754414151,0.8401396479697075,140.0,
100,9268,3.0,0.4,116,9268,160,0.0,0.40304830813373926,70.0,
100,10886,3.0,0.4,124,10886,89,0.40304830813373926,0.8595212044688993,140.0,
100,9434,3.0,0.4,117,9434,162,0.0,0.03270775795716874,70.0,
100,11196,3.0,0.4,125,11196,90,0.03270775795716874,0.258355565933286,140.0,
100,9340,3.0,0.4,117,9340,162,0.0,0.9398800802613407,70.0,
100,11004,3.0,0.4,125,11004,92,0.9398800802613407,1.8382505657373418,170.0,
100,9553,3.0,0.4,118,9553,164,0.0,0.2456538132624838,70.0,
100,11089,3.0,0.4,125,11089,90,0.2456538132624838,0.7115421858409554,140.0,
100,9389,3.0,0.4,117,9389,162,0.0,0.9453806249554937,70.0,
100,10968,3.0,0.4,124,10968,92,0.9453806249554937,1.7902631696887203,170.0,
100,9348,3.0,0.4,117,9348,162,0.0,0.09321570355977726,70.0,
100,11114,3.0,0.4,125,11114,90,0.09321570355977726,0.8057593328858705,140.0,
100,9219,3.0,0.4,116,9219,160,0.0,0.3752453472901015,70.0,
100,10836,3.0,0.4,124,10836,89,0.3752453472901015,0.47277809668735293,140.0,
100,9516,3.0,0.4,118,9516,164,0.0,0.1344841174353385,70.0,
100,10878,3.0,0.4,124,10878,89,0.1344841174353385,0.4364061568315529,140.0,
100,9364,3.0,0.4,117,9364,162,0.0,0.026275705983586528,70.0,
100,11130,3.0,0.4,125,11130,90,0.026275705983586528,0.27742699561527595,140.0,
100,9470,3.0,0.4,117,9470,162,0.0,0.5190973462703786,70.0,
100,11043,3.0,0.4,125,11043,91,0.5190973462703786,0.6039969796401853,140.0,
100,9447,3.0,0.4,117,9447,162,0.0,0.8966507708668549,70.0,
100,10962,3.0,0.4,124,10962,92,0.8966507708668549,1.772332448027735,170.0,
100,9512,3.0,0.4,118,9512,164,0.0,0.8332483463818376,70.0,
100,11022,3.0,0.4,125,11022,92,0.8332483463818376,1.8029526109398943,170.0,
100,9650,3.0,0.4,118,9650,164,0.0,0.1499030545031138,70.0,
100,10830,3.0,0.4,124,10830,88,0.1499030545031138,0.18821751128642505,140.0,
100,9426,3.0,0.4,117,9426,162,0.0,0.5670877664177647,70.0,
100,11012,3.0,0.4,125,11012,91,0.5670877664177647,0.9291331356335887,140.0,
100,9174,3.0,0.4,116,9174,160,0.0,0.14065781869284832,70.0,
100,11106,3.0,0.4,125,11106,90,0.14065781869284832,0.5891255879386881,140.0,
100,9437,3.0,0.4,117,9437,162,0.0,0.7862520655953744,70.0,
100,11029,3.0,0.4,125,11029,92,0.7862520655953744,1.7221135788275839,170.0,
100,9627,3.0,0.4,118,9627,164,0.0,0.9233804387734593,70.0,
100,10982,3.0,0.4,124,10982,92,0.9233804387734593,1.8306779643065458,170.0,
