temps(ms),C,alpha,simulations,position,recompenses,,
300,0.44,0.2,146450,0.6317556234093972,140,,
300,0.44,0.2,145876,0.8604226159254852,140,,
300,0.44,0.2,146450,0.9894096160853325,140,,
300,0.44,0.2,146738,0.6033735797821801,140,,
300,0.44,0.2,145589,1.120646129949543,70,,
300,0.44,0.2,145589,0.9220313246911505,140,,
300,0.44,0.2,147761,1.782713094460795,170,,
300,0.44,0.2,147027,0.7766290163981587,140,,
300,0.44,0.2,146163,0.5635571929011141,140,,
300,0.44,0.2,147027,0.8497375451714723,140,,
300,0.44,0.2,146450,0.9658752199255974,140,,
300,0.44,0.2,147638,1.8536003944740753,170,,
300,0.44,0.2,146163,0.5755166089588101,140,,
300,0.44,0.2,146163,0.6942312891305638,140,,
300,0.44,0.2,146738,0.9322813668228477,140,,
300,0.44,0.2,146163,0.33159271229525644,140,,
300,0.44,0.2,148051,1.9007895870200278,170,,
300,0.44,0.2,147316,0.8584787928136738,140,,
300,0.44,0.2,147638,1.8411212077257981,170,,
300,0.44,0.2,145589,0.703953409125129,140,,
300,0.44,0.2,145589,0.6085092161502786,140,,
300,0.44,0.2,148051,1.7062747201559008,170,,
300,0.44,0.2,145589,0.3970225430175761,140,,
300,0.44,0.2,146738,0.6749259855844089,140,,
300,0.44,0.2,147316,0.8050383293254245,140,,
300,0.44,0.2,146163,0.8298664847107045,140,,
300,0.44,0.2,146163,0.6599528748848807,140,,
300,0.44,0.2,147027,0.8520470154603484,140,,
300,0.44,0.2,145589,0.7270101456426261,140,,
300,0.44,0.2,146450,0.5840254585432741,140,,
300,0.44,0.2,148051,1.7749813461786528,170,,
300,0.44,0.2,146738,0.9079428476713467,140,,
300,0.44,0.2,146738,0.9515783777490741,140,,
300,0.44,0.2,145589,0.29064064259820444,140,,
300,0.44,0.2,147472,1.7207769722817834,170,,
300,0.44,0.2,146738,0.977424523697543,140,,
300,0.44,0.2,147316,0.8521347970011693,140,,
300,0.44,0.2,145589,0.44859283887315193,140,,
300,0.44,0.2,146738,0.8179051232824742,140,,
300,0.44,0.2,146163,0.9836404867513624,140,,
300,0.44,0.2,145589,0.18086955081213596,140,,
300,0.44,0.2,146815,1.791312624973537,170,,
300,0.44,0.2,145876,0.5396609148730174,140,,
300,0.44,0.2,145589,1.5403023617675982,70,,
300,0.44,0.2,146738,0.6296566473682919,140,,
300,0.44,0.2,146163,0.47104804734208994,140,,
300,0.44,0.2,147226,1.8789276859942063,170,,
300,0.44,0.2,147316,0.8485284346869951,140,,
300,0.44,0.2,147316,0.6758169873226553,140,,
300,0.44,0.2,145589,0.265467349965829,140,,
300,0.44,0.2,146163,0.360543875962951,140,,
300,0.44,0.2,146163,0.6684289980904327,140,,
300,0.44,0.2,146738,0.5982614870011277,140,,
300,0.44,0.2,146450,0.41145516827374473,140,,
300,0.44,0.2,145876,0.7605066293162124,140,,
300,0.44,0.2,146738,0.6665235038518392,140,,
300,0.44,0.2,146738,0.6074022265293981,140,,
300,0.44,0.2,146450,0.64922359535935,140,,
300,0.44,0.2,145589,0.9875220662069308,140,,
300,0.44,0.2,146163,0.4896359670360212,140,,
300,0.44,0.2,146938,1.896538840848501,170,,
300,0.44,0.2,146738,0.6367488932701937,140,,
300,0.44,0.2,148051,1.754140573440494,170,,
300,0.44,0.2,147761,1.8010247352846231,170,,
300,0.44,0.2,147316,0.953047192308412,140,,
300,0.44,0.2,146738,0.84865730844941,140,,
300,0.44,0.2,147472,1.7002387169436253,170,,
300,0.44,0.2,146163,0.9956955478532258,140,,
300,0.44,0.2,146450,0.5945111440665592,140,,
300,0.44,0.2,147638,1.9925915322984933,170,,
300,0.44,0.2,146163,0.7410900826717212,140,,
300,0.44,0.2,145589,0.840065433626138,140,,
300,0.44,0.2,146738,0.5497097407718566,140,,
300,0.44,0.2,145876,0.5408611428831328,140,,
300,0.44,0.2,147027,0.7247448897002733,140,,
300,0.44,0.2,146450,0.24255010686029999,140,,
300,0.44,0.2,147316,0.8881497527534291,140,,
300,0.44,0.2,148051,1.8517616665744594,170,"146599,83","143,6"
300,0.44,0.30000000000000004,18827,0.6171795071698247,140,,
300,0.44,0.30000000000000004,19061,1.7230790200555577,170,,
300,0.44,0.30000000000000004,19235,0.26298369842266456,140,,
300,0.44,0.30000000000000004,19289,0.6979676600153165,140,,
300,0.44,0.30000000000000004,19093,0.3327685223797149,140,,
300,0.44,0.30000000000000004,19043,0.757245623141852,140,,
300,0.44,0.30000000000000004,19199,0.795401136057521,140,,
300,0.44,0.30000000000000004,19252,0.9582234989667264,140,,
300,0.44,0.30000000000000004,19170,0.8167870676242122,140,,
300,0.44,0.30000000000000004,18933,0.9266185986337487,140,,
300,0.44,0.30000000000000004,19166,0.8744903533796149,140,,
300,0.44,0.30000000000000004,19056,0.7582412081315755,140,,
300,0.44,0.30000000000000004,19148,0.5879470129159032,140,,
300,0.44,0.30000000000000004,19048,1.8254704248800286,170,,
300,0.44,0.30000000000000004,19187,0.4885711945700173,140,,
300,0.44,0.30000000000000004,19194,1.7090174442948542,170,,
300,0.44,0.30000000000000004,19163,0.7624754909291193,140,,
300,0.44,0.30000000000000004,19152,0.5828259529466131,140,,
300,0.44,0.30000000000000004,19173,0.5733715824441975,140,,
300,0.44,0.30000000000000004,19243,0.9856182572652733,140,,
300,0.44,0.30000000000000004,19262,0.10274622150641988,140,,
300,0.44,0.30000000000000004,19124,0.4321264034564105,140,,
300,0.44,0.30000000000000004,19165,0.7451041424636615,140,,
300,0.44,0.30000000000000004,19092,0.6509489311051716,140,,
300,0.44,0.30000000000000004,19176,0.7331971773899371,140,,
300,0.44,0.30000000000000004,19055,0.7781704113427178,140,,
300,0.44,0.30000000000000004,19196,0.9685640259503114,140,,
300,0.44,0.30000000000000004,19106,0.569475272218829,140,,
300,0.44,0.30000000000000004,19232,0.8346055413058566,140,,
300,0.44,0.30000000000000004,19109,0.6391198194595987,140,,
300,0.44,0.30000000000000004,19032,0.915250517891633,140,,
300,0.44,0.30000000000000004,19161,0.9963686248761384,140,,
300,0.44,0.30000000000000004,19286,0.46391071473981893,140,,
300,0.44,0.30000000000000004,19104,1.7710358909499395,170,,
300,0.44,0.30000000000000004,19012,0.7911526933946645,140,,
300,0.44,0.30000000000000004,19204,0.6939176437896443,140,,
300,0.44,0.30000000000000004,19217,0.9927704855541488,140,,
300,0.44,0.30000000000000004,19041,1.7063089243159095,170,,
300,0.44,0.30000000000000004,19190,0.7655628611177137,140,,
300,0.44,0.30000000000000004,18889,0.7780957160125599,140,,
300,0.44,0.30000000000000004,18999,1.8999546164580048,170,,
300,0.44,0.30000000000000004,19111,1.7830806151255154,170,,
300,0.44,0.30000000000000004,19099,0.6545033730055876,140,,
300,0.44,0.30000000000000004,18922,0.7976330721924314,140,,
300,0.44,0.30000000000000004,19289,1.7403887789665395,170,,
300,0.44,0.30000000000000004,19084,0.8929367851402366,140,,
300,0.44,0.30000000000000004,19207,0.7640590930737481,140,,
300,0.44,0.30000000000000004,19021,1.9421377762139054,170,,
300,0.44,0.30000000000000004,19240,0.6178558227639445,140,,
300,0.44,0.30000000000000004,19077,0.7890310176225631,140,,
300,0.44,0.30000000000000004,18922,0.643060562557511,140,,
300,0.44,0.30000000000000004,19144,0.8107718399146142,140,,
300,0.44,0.30000000000000004,19160,0.5345428183819794,140,,
300,0.44,0.30000000000000004,19136,0.8504758550131468,140,,
300,0.44,0.30000000000000004,19245,0.6221202407024973,140,,
300,0.44,0.30000000000000004,19250,0.529513128082216,140,,
300,0.44,0.30000000000000004,19176,0.629140917068126,140,,
300,0.44,0.30000000000000004,19198,0.4671292761815261,140,,
300,0.44,0.30000000000000004,19158,0.533294320402292,140,,
300,0.44,0.30000000000000004,18906,0.1228616910322069,140,,
300,0.44,0.30000000000000004,19057,0.9716391009829063,140,,
300,0.44,0.30000000000000004,19216,0.9707253984237105,140,,
300,0.44,0.30000000000000004,19174,0.9340832880735311,140,,
300,0.44,0.30000000000000004,19267,0.32694358067009455,140,,
300,0.44,0.30000000000000004,19260,0.8593663391416555,140,,
300,0.44,0.30000000000000004,19200,0.39749191913449455,140,,
300,0.44,0.30000000000000004,19234,0.8445819617133306,140,,
300,0.44,0.30000000000000004,19103,1.7379361171267593,170,,
300,0.44,0.30000000000000004,18999,1.7468327206745395,170,,
300,0.44,0.30000000000000004,19257,0.4242321881511456,140,,
300,0.44,0.30000000000000004,19021,1.9446028198292065,170,,
300,0.44,0.30000000000000004,19113,1.876124682574288,170,,
300,0.44,0.30000000000000004,19144,0.964221073350747,140,,
300,0.44,0.30000000000000004,19159,0.6396323839214306,140,,
300,0.44,0.30000000000000004,19084,1.898314013255216,170,,
300,0.44,0.30000000000000004,19301,0.16265722437443442,140,,
300,0.44,0.30000000000000004,19269,0.5408908108237883,140,,
300,0.44,0.30000000000000004,19144,1.7172309501784708,170,,
300,0.44,0.30000000000000004,19221,0.7892918479266656,140,,
300,0.44,0.30000000000000004,19008,1.8844666855274637,170,,
300,0.44,0.30000000000000004,19174,0.5616569992448357,140,,
300,0.44,0.30000000000000004,19268,0.8936876039973423,140,,
300,0.44,0.30000000000000004,19252,0.43189575012293746,140,,
300,0.44,0.30000000000000004,19120,0.5834000792157162,140,,
300,0.44,0.30000000000000004,19153,1.9325132692153515,170,,
300,0.44,0.30000000000000004,18974,1.7851052464084076,170,,
300,0.44,0.30000000000000004,19215,0.6145708901101775,140,,
300,0.44,0.30000000000000004,18999,1.719312354941783,170,,
300,0.44,0.30000000000000004,18981,0.8213698487072758,140,,
300,0.44,0.30000000000000004,18895,0.5189014378244164,140,,
300,0.44,0.30000000000000004,19027,1.7347094591862726,170,,
300,0.44,0.30000000000000004,18978,1.7433029278884051,170,,
300,0.44,0.30000000000000004,19118,1.7020273490424969,170,,
300,0.44,0.30000000000000004,19181,0.7471633664785955,140,,
300,0.44,0.30000000000000004,19227,0.8171234569347023,140,,
300,0.44,0.30000000000000004,19075,1.8273110749352637,170,,
300,0.44,0.30000000000000004,19199,0.8508951097127498,140,,
300,0.44,0.30000000000000004,19231,0.5680965155769614,140,,
300,0.44,0.30000000000000004,19072,1.8806360500830581,170,,
300,0.44,0.30000000000000004,19166,0.6509420283252998,140,"19131,65","147,2"
300,0.44,0.4,2712,1.7133181539258557,170,,
300,0.44,0.4,2677,0.46480829864831996,140,,
300,0.44,0.4,2704,0.8666135617498841,140,,
300,0.44,0.4,2684,0.41231147747723185,140,,
300,0.44,0.4,2713,1.8445440466383785,170,,
300,0.44,0.4,2697,0.9637277681171429,140,,
300,0.44,0.4,2673,0.6123490829351372,140,,
300,0.44,0.4,2679,0.8935874038424988,140,,
300,0.44,0.4,2677,0.5939629418231717,140,,
300,0.44,0.4,2700,0.830506873780607,140,,
300,0.44,0.4,2685,1.9023945437627967,170,,
300,0.44,0.4,2684,0.9419261062578429,140,,
300,0.44,0.4,2713,1.7248206414233662,170,,
300,0.44,0.4,2683,0.7958590122822792,140,,
300,0.44,0.4,2713,1.7005652933948874,170,,
300,0.44,0.4,2689,0.4439638979135414,140,,
300,0.44,0.4,2689,0.8839195075142486,140,,
300,0.44,0.4,2716,1.8723301910381545,170,,
300,0.44,0.4,2695,0.7543666569793016,140,,
300,0.44,0.4,2679,0.8030785672454017,140,,
300,0.44,0.4,2718,1.7234239772953033,170,,
300,0.44,0.4,2684,0.5613739816324348,140,,
300,0.44,0.4,2689,0.8779805346818355,140,,
300,0.44,0.4,2678,0.498112020938244,140,,
300,0.44,0.4,2679,0.2641044921147917,140,,
300,0.44,0.4,2701,1.9528142336697933,170,,
300,0.44,0.4,2701,0.8155706123889819,140,,
300,0.44,0.4,2705,1.7929943523826817,170,,
300,0.44,0.4,2695,0.8032350707306845,140,,
300,0.44,0.4,2725,1.7553986329053854,170,,
300,0.44,0.4,2680,0.5808667184162393,140,,
300,0.44,0.4,2698,0.8304621403593787,140,,
300,0.44,0.4,2671,0.22460913405534366,140,,
300,0.44,0.4,2715,1.8502935056579721,170,,
300,0.44,0.4,2694,0.6803533419966065,140,,
300,0.44,0.4,2673,0.759464103040367,140,,
300,0.44,0.4,2704,0.725440296531958,140,,
300,0.44,0.4,2701,0.8265038701542343,140,,
300,0.44,0.4,2694,0.9609308256972988,140,,
300,0.44,0.4,2714,1.8443461092913016,170,,
300,0.44,0.4,2691,0.8495241391366467,140,,
300,0.44,0.4,2719,1.7523559453132354,170,,
300,0.44,0.4,2683,0.5581140355428803,140,,
300,0.44,0.4,2688,0.6952071365675239,140,,
300,0.44,0.4,2700,0.8578166468154166,140,,
300,0.44,0.4,2675,0.6886567615592395,140,,
300,0.44,0.4,2689,0.6615525787552345,140,,
300,0.44,0.4,2686,0.5753369555168771,140,,
300,0.44,0.4,2714,1.7024540533118553,170,,
300,0.44,0.4,2703,1.7112729837089475,170,,
300,0.44,0.4,2713,1.7437544111650067,170,,
300,0.44,0.4,2713,1.7017486073789776,170,,
300,0.44,0.4,2716,1.7456905082793648,170,,
300,0.44,0.4,2715,1.8050543075352605,170,,
300,0.44,0.4,2713,1.7459399568237708,170,,
300,0.44,0.4,2683,0.5769602987919452,140,,
300,0.44,0.4,2672,0.47448794052558685,140,,
300,0.44,0.4,2695,0.7622627175526896,140,,
300,0.44,0.4,2690,0.6287428572793464,140,,
300,0.44,0.4,2700,0.6190220251300708,140,,
300,0.44,0.4,2688,0.7716768861003666,140,,
300,0.44,0.4,2673,0.40895904381273385,140,,
300,0.44,0.4,2699,0.9959270029311679,140,,
300,0.44,0.4,2689,0.4846715836250315,140,,
300,0.44,0.4,2680,0.29909683647927254,140,,
300,0.44,0.4,2687,0.44740060062153086,140,,
300,0.44,0.4,2697,0.6624774612324834,140,,
300,0.44,0.4,2678,0.18328806963212496,140,,
300,0.44,0.4,2689,0.8071275345684454,140,,
300,0.44,0.4,2710,1.8389729420151113,170,,
300,0.44,0.4,2681,0.5252753494914234,140,,
300,0.44,0.4,2687,0.5338232288700663,140,,
300,0.44,0.4,2676,0.5589268152036526,140,,
300,0.44,0.4,2716,1.7228247244943966,170,,
300,0.44,0.4,2713,1.713522372272043,170,,
300,0.44,0.4,2692,0.7434628475865869,140,,
300,0.44,0.4,2711,1.9519487121330201,170,,
300,0.44,0.4,2671,0.6979141746354811,140,,
300,0.44,0.4,2676,0.6564817470040527,140,,
300,0.44,0.4,2676,0.5799082176112955,140,,
300,0.44,0.4,2683,0.5273297387687608,140,,
300,0.44,0.4,2695,0.9748765725762739,140,,
300,0.44,0.4,2686,0.5858966043571976,140,,
300,0.44,0.4,2681,0.5945524032761208,140,,
300,0.44,0.4,2688,0.8153551648871702,140,,
300,0.44,0.4,2723,1.7804817058753188,170,,
300,0.44,0.4,2716,1.7000544542449991,170,,
300,0.44,0.4,2697,0.7942257648421139,140,,
300,0.44,0.4,2715,1.808641824532168,170,,
300,0.44,0.4,2715,1.7226757426428212,170,,
300,0.44,0.4,2712,1.8396569518064416,170,,
300,0.44,0.4,2686,0.35551135144941803,140,,
300,0.44,0.4,2677,0.5811496451827932,140,,
300,0.44,0.4,2671,0.3361134220184061,140,,
300,0.44,0.4,2697,0.901801174981595,140,,
300,0.44,0.4,2671,0.4922281315147423,140,,
300,0.44,0.4,2682,0.5230364105927919,140,,
300,0.44,0.4,2672,0.6870282300502268,140,,
300,0.44,0.4,2696,0.6130369439272335,140,,
300,0.44,0.4,2613,0.9408739431281703,140,"2693,04","148,7"
300,0.44,0.5,499,1.726588242708047,170,,
300,0.44,0.5,494,0.904659360461774,140,,
300,0.44,0.5,495,0.7815031867584816,140,,
300,0.44,0.5,494,0.7490029664705867,140,,
300,0.44,0.5,494,0.5646129982797454,140,,
300,0.44,0.5,492,0.3565524135183479,140,,
300,0.44,0.5,493,0.8937304669714964,140,,
300,0.44,0.5,497,1.7041845185708038,170,,
300,0.44,0.5,491,0.832317304981448,140,,
300,0.44,0.5,499,1.70341600784533,170,,
300,0.44,0.5,492,0.7161902732921273,140,,
300,0.44,0.5,493,0.9563407406034551,140,,
300,0.44,0.5,496,1.7113539870393766,170,,
300,0.44,0.5,494,0.8943902683797017,140,,
300,0.44,0.5,494,0.6544275721367383,140,,
300,0.44,0.5,498,1.9187722804226826,170,,
300,0.44,0.5,490,0.549423209970016,140,,
300,0.44,0.5,496,1.9035168750764893,170,,
300,0.44,0.5,491,0.7482670275328359,140,,
300,0.44,0.5,493,0.6022306854516338,140,,
300,0.44,0.5,492,0.7609841800427685,140,,
300,0.44,0.5,491,0.6093864139581532,140,,
300,0.44,0.5,498,1.7602100873148534,170,,
300,0.44,0.5,494,1.8647750634057059,170,,
300,0.44,0.5,493,0.7475720464477301,140,,
300,0.44,0.5,496,1.7031563931768052,170,,
300,0.44,0.5,492,0.3814443567565471,140,,
300,0.44,0.5,496,1.7740033512218163,170,,
300,0.44,0.5,495,0.6386768727780366,140,,
300,0.44,0.5,493,0.7795442432195039,140,,
300,0.44,0.5,494,0.9697733624953144,140,,
300,0.44,0.5,492,0.9192466475757869,140,,
300,0.44,0.5,492,0.5740954871684597,140,,
300,0.44,0.5,498,1.7111348717744237,170,,
300,0.44,0.5,499,1.7141349107353387,170,,
300,0.44,0.5,492,0.8144001136088669,140,,
300,0.44,0.5,493,0.6054324398613494,140,,
300,0.44,0.5,497,1.7569798380007327,170,,
300,0.44,0.5,489,0.4984651352599814,140,,
300,0.44,0.5,498,1.7065024276222092,170,,
300,0.44,0.5,494,0.9112514498482384,140,,
300,0.44,0.5,493,0.7332753271631627,140,,
300,0.44,0.5,492,0.7558142971311721,140,,
300,0.44,0.5,490,0.5884111589277181,140,,
300,0.44,0.5,497,1.7529752354611738,170,,
300,0.44,0.5,493,0.7835868737764558,140,,
300,0.44,0.5,491,0.06698475444506036,140,,
300,0.44,0.5,497,1.7875024492157885,170,,
300,0.44,0.5,498,1.723561982456094,170,,
300,0.44,0.5,492,0.6708702676955769,140,,
300,0.44,0.5,492,0.4851914445238875,140,,
300,0.44,0.5,498,1.7602730889363458,170,,
300,0.44,0.5,492,0.7805300809106069,140,,
300,0.44,0.5,494,0.8882397559382659,140,,
300,0.44,0.5,491,0.6009786398649184,140,,
300,0.44,0.5,492,0.7883528867733982,140,,
300,0.44,0.5,491,0.6911359918650567,140,,
300,0.44,0.5,492,0.48801913239657935,140,,
300,0.44,0.5,492,0.5489870917116387,140,,
300,0.44,0.5,499,1.7739512025066095,170,,
300,0.44,0.5,492,0.9668423388857933,140,,
300,0.44,0.5,493,0.7310760389999114,140,,
300,0.44,0.5,491,0.7609266912709356,140,,
300,0.44,0.5,494,0.9445104113725439,140,,
300,0.44,0.5,497,1.8494865398577378,170,,
300,0.44,0.5,496,1.7122605657747947,170,,
300,0.44,0.5,492,0.28170536085733267,140,,
300,0.44,0.5,491,0.5668896581658286,140,,
300,0.44,0.5,496,1.897583012674315,170,,
300,0.44,0.5,491,0.2623508838425985,140,,
300,0.44,0.5,490,0.6034284431018391,140,,
300,0.44,0.5,493,0.9099423857326816,140,,
300,0.44,0.5,493,0.7934428455698376,140,,
300,0.44,0.5,498,1.7530258997523949,170,,
300,0.44,0.5,497,1.8137265060993517,170,,
300,0.44,0.5,495,0.9354316558339097,140,,
300,0.44,0.5,492,0.8449224466560499,140,,
300,0.44,0.5,492,0.14410624293201835,140,,
300,0.44,0.5,497,1.7059716201107067,170,,
300,0.44,0.5,494,0.9132024018414218,140,,
300,0.44,0.5,497,1.7099567756514729,170,,
300,0.44,0.5,491,0.949887460989979,140,,
300,0.44,0.5,497,1.769193753340037,170,,
300,0.44,0.5,492,0.3690178842203271,140,,
300,0.44,0.5,497,1.7172075846594557,170,,
300,0.44,0.5,493,0.8234876588130585,140,,
300,0.44,0.5,492,0.5489444923972885,140,,
300,0.44,0.5,492,0.8776635230258876,140,,
300,0.44,0.5,492,0.8371785836623798,140,,
300,0.44,0.5,496,1.8304444195721397,170,,
300,0.44,0.5,492,0.5338617138812967,140,,
300,0.44,0.5,492,0.755013137925431,140,,
300,0.44,0.5,495,0.9436863656252568,140,,
300,0.44,0.5,492,0.9692162614076257,140,,
300,0.44,0.5,490,0.552641733785797,140,,
300,0.44,0.5,496,1.853030546235529,170,,
300,0.44,0.5,491,0.9565460999755271,140,,
300,0.44,0.5,493,0.9509185302580108,140,,
300,0.44,0.5,492,0.43322830311637606,140,,
300,0.44,0.5,487,0.7891456683152037,140,"493,72",149
300,0.44,0.6,117,0.4196025507175142,140,,
300,0.44,0.6,118,0.512400130805994,140,,
300,0.44,0.6,117,0.998117010573342,140,,
300,0.44,0.6,117,0.1808186554967426,140,,
300,0.44,0.6,118,0.35518671403653235,140,,
300,0.44,0.6,118,0.99754364313301,140,,
300,0.44,0.6,118,0.9992883992252054,140,,
300,0.44,0.6,118,0.8545838021439666,140,,
300,0.44,0.6,118,0.7304757186210521,140,,
300,0.44,0.6,118,0.6666910270989962,140,,
300,0.44,0.6,117,0.6119821507748439,140,,
300,0.44,0.6,118,0.5352074621769426,140,,
300,0.44,0.6,120,1.8068168361006613,170,,
300,0.44,0.6,118,0.6636724572254226,140,,
300,0.44,0.6,118,0.6499572598763399,140,,
300,0.44,0.6,118,0.6359559004310332,140,,
300,0.44,0.6,120,1.7026805716318287,170,,
300,0.44,0.6,118,0.9854985896685436,140,,
300,0.44,0.6,120,1.7538108731368496,170,,
300,0.44,0.6,119,1.7524469222932924,170,,
300,0.44,0.6,120,1.7180093318361136,170,,
300,0.44,0.6,120,1.700942747663547,170,,
